node,ldst,xdst,east,nrth,elev
32,775,36,562749.307,6814180.307,147.496002197266
32,775,38,562750.947,6814179.163,147.546005249023
32,775,40,562752.587,6814178.019,147.615997314453
32,775,42,562754.227,6814176.875,147.654006958008
32,775,44,562755.867,6814175.731,147.54899597168
32,775,46,562757.507,6814174.587,147.473007202148
32,775,48,562759.147,6814173.443,147.425003051758
32,775,50,562760.787,6814172.299,147.442001342773
32,775,52,562762.427,6814171.155,147.410003662109
32,775,54,562764.067,6814170.011,147.380004882812
32,775,56,562765.707,6814168.867,147.356002807617
32,775,58,562767.347,6814167.723,147.485992431641
32,775,60,562768.987,6814166.579,147.410003662109
32,775,62,562770.627,6814165.435,147.473999023438
32,775,64,562772.267,6814164.291,147.404006958008
32,775,66,562773.907,6814163.147,147.412002563477
32,775,68,562775.547,6814162.003,147.397003173828
32,775,70,562777.187,6814160.859,147.378005981445
32,775,72,562778.827,6814159.715,147.419006347656
32,775,74,562780.467,6814158.571,147.522003173828
32,775,76,562782.107,6814157.427,147.531997680664
32,775,78,562783.747,6814156.283,147.572006225586
32,775,80,562785.387,6814155.139,147.595001220703
32,775,82,562787.027,6814153.995,147.608001708984
32,775,84,562788.667,6814152.851,147.654998779297
32,775,86,562790.307,6814151.707,147.781005859375
32,775,88,562791.947,6814150.563,147.850006103516
32,775,90,562793.587,6814149.419,147.843994140625
32,775,92,562795.227,6814148.275,147.873992919922
32,775,94,562796.867,6814147.131,147.957992553711
32,775,96,562798.507,6814145.987,148.041000366211
32,775,98,562800.147,6814144.843,148.044998168945
32,775,100,562801.787,6814143.699,148.087997436523
31,750,-100,562663.229,6814286.662,147.95100402832
31,750,-98,562664.699,6814285.306,147.945007324219
31,750,-96,562666.169,6814283.95,147.925994873047
31,750,-94,562667.639,6814282.594,147.921005249023
31,750,-92,562669.109,6814281.238,147.914001464844
31,750,-90,562670.579,6814279.882,147.886001586914
31,750,-88,562672.049,6814278.526,147.789993286133
31,750,-86,562673.519,6814277.17,147.852005004883
31,750,-84,562674.989,6814275.814,147.873992919922
31,750,-82,562676.459,6814274.458,147.813995361328
31,750,-80,562677.929,6814273.102,147.867004394531
31,750,-78,562679.399,6814271.746,147.858993530273
31,750,-76,562680.869,6814270.39,147.888000488281
31,750,-74,562682.339,6814269.034,147.923004150391
31,750,-72,562683.809,6814267.678,148.085006713867
31,750,-70,562685.279,6814266.322,148.041000366211
31,750,-68,562686.749,6814264.966,148.031997680664
31,750,-66,562688.219,6814263.61,148.315002441406
31,750,-64,562689.689,6814262.254,148.175994873047
31,750,-62,562691.159,6814260.898,148.285995483398
31,750,-60,562692.629,6814259.542,148.285995483398
31,750,-58,562694.099,6814258.186,148.755996704102
31,750,-56,562695.569,6814256.83,148.503997802734
31,750,-54,562697.039,6814255.474,148.522003173828
31,750,-52,562698.509,6814254.118,148.572006225586
31,750,-50,562699.979,6814252.762,148.557006835938
31,750,-48,562701.449,6814251.406,148.587005615234
31,750,-46,562702.919,6814250.05,148.591003417969
31,750,-44,562704.389,6814248.694,148.453002929688
31,750,-42,562705.859,6814247.338,148.427001953125
31,750,-40,562707.329,6814245.982,148.410003662109
31,750,-38,562708.799,6814244.626,148.414993286133
31,750,-36,562710.269,6814243.27,148.369003295898
31,750,-34,562711.739,6814241.914,148.192001342773
31,750,-32,562713.209,6814240.558,148.037994384766
31,750,-30,562714.679,6814239.202,147.876998901367
31,750,-28,562716.149,6814237.846,147.768005371094
31,750,-26,562717.619,6814236.49,147.699005126953
31,750,-24,562719.089,6814235.134,147.544006347656
31,750,-22,562720.559,6814233.778,147.455993652344
31,750,-20,562722.029,6814232.422,147.339004516602
31,750,-18,562723.499,6814231.066,147.305999755859
31,750,-16,562724.969,6814229.71,147.285003662109
31,750,-14,562726.439,6814228.354,147.100006103516
31,750,-12,562727.909,6814226.998,147.005004882812
31,750,-10,562729.379,6814225.642,146.850006103516
31,750,-8,562730.849,6814224.286,146.841003417969
31,750,-6,562732.319,6814222.93,146.684005737305
31,750,-4,562733.789,6814221.574,146.550994873047
31,750,-2,562735.259,6814220.218,146.307006835938
31,750,0,562736.729,6814218.862,146.25700378418
31,750,2,562738.199,6814217.506,146.39599609375
31,750,4,562739.669,6814216.15,146.397994995117
31,750,6,562741.139,6814214.794,146.464996337891
31,750,8,562742.609,6814213.438,146.514999389648
31,750,10,562744.079,6814212.082,146.662002563477
31,750,12,562745.549,6814210.726,146.785003662109
31,750,14,562747.019,6814209.37,146.936996459961
31,750,16,562748.489,6814208.014,147.087997436523
31,750,18,562749.959,6814206.658,147.233001708984
31,750,20,562751.429,6814205.302,147.369003295898
31,750,22,562752.899,6814203.946,147.494003295898
31,750,24,562754.369,6814202.59,147.537994384766
31,750,26,562755.839,6814201.234,147.542999267578
31,750,28,562757.309,6814199.878,147.485992431641
31,750,30,562758.779,6814198.522,147.485000610352
31,750,32,562760.249,6814197.166,147.639999389648
31,750,34,562761.719,6814195.81,147.572006225586
31,750,36,562763.189,6814194.454,147.639007568359
31,750,38,562764.659,6814193.098,147.638000488281
31,750,40,562766.129,6814191.742,147.64599609375
31,750,42,562767.599,6814190.386,147.692993164062
31,750,44,562769.069,6814189.03,147.705001831055
31,750,46,562770.539,6814187.674,147.67399597168
31,750,48,562772.009,6814186.318,147.839004516602
31,750,50,562773.479,6814184.962,147.776992797852
31,750,52,562774.949,6814183.606,147.587997436523
31,750,54,562776.419,6814182.25,147.518997192383
31,750,56,562777.889,6814180.894,147.509994506836
31,750,58,562779.359,6814179.538,147.542007446289
31,750,60,562780.829,6814178.182,147.544006347656
31,750,62,562782.299,6814176.826,147.72200012207
31,750,64,562783.769,6814175.47,147.623001098633
31,750,66,562785.239,6814174.114,147.641998291016
31,750,68,562786.709,6814172.758,147.615997314453
31,750,70,562788.179,6814171.402,147.595993041992
31,750,72,562789.649,6814170.046,147.647003173828
31,750,74,562791.119,6814168.69,147.600006103516
31,750,76,562792.589,6814167.334,147.649993896484
31,750,78,562794.059,6814165.978,147.697006225586
31,750,80,562795.529,6814164.622,147.733993530273
31,750,82,562796.999,6814163.266,147.75
31,750,84,562798.469,6814161.91,147.878005981445
31,750,86,562799.939,6814160.554,147.893005371094
31,750,88,562801.409,6814159.198,148.009002685547
31,750,90,562802.879,6814157.842,148.035995483398
31,750,92,562804.349,6814156.486,147.992004394531
31,750,94,562805.819,6814155.13,148.108993530273
31,750,96,562807.289,6814153.774,148.175003051758
31,750,98,562808.759,6814152.418,148.24299621582
31,750,100,562810.229,6814151.062,148.285995483398
30,725,-100,562663.735,6814282.007,147.90299987793
30,725,-98,562665.519,6814281.103,147.893997192383
30,725,-96,562667.303,6814280.199,147.873992919922
30,725,-94,562669.087,6814279.295,147.889999389648
30,725,-92,562670.871,6814278.391,147.865997314453
30,725,-90,562672.655,6814277.487,147.815994262695
30,725,-88,562674.439,6814276.583,147.895004272461
30,725,-86,562676.223,6814275.679,147.798004150391
30,725,-84,562678.007,6814274.775,147.843994140625
30,725,-82,562679.791,6814273.871,147.84700012207
30,725,-80,562681.575,6814272.967,147.865997314453
30,725,-78,562683.359,6814272.063,147.910003662109
30,725,-76,562685.143,6814271.159,147.985000610352
30,725,-74,562686.927,6814270.255,147.936004638672
30,725,-72,562688.711,6814269.351,148.039993286133
30,725,-70,562690.495,6814268.447,148.233993530273
30,725,-68,562692.279,6814267.543,148.115005493164
30,725,-66,562694.063,6814266.639,148.078002929688
30,725,-64,562695.847,6814265.735,148.167999267578
30,725,-62,562697.631,6814264.831,148.223999023438
30,725,-60,562699.415,6814263.927,148.268997192383
30,725,-58,562701.199,6814263.023,148.354995727539
30,725,-56,562702.983,6814262.119,148.477005004883
30,725,-54,562704.767,6814261.215,148.533996582031
30,725,-52,562706.551,6814260.311,148.514007568359
30,725,-50,562708.335,6814259.407,148.496994018555
30,725,-48,562710.119,6814258.503,148.509994506836
30,725,-46,562711.903,6814257.599,148.457992553711
30,725,-44,562713.687,6814256.695,148.378997802734
30,725,-42,562715.471,6814255.791,148.365997314453
30,725,-40,562717.255,6814254.887,148.343002319336
30,725,-38,562719.039,6814253.983,148.098999023438
30,725,-36,562720.823,6814253.079,148.089996337891
30,725,-34,562722.607,6814252.175,147.929000854492
30,725,-32,562724.391,6814251.271,147.776992797852
30,725,-30,562726.175,6814250.367,147.686004638672
30,725,-28,562727.959,6814249.463,147.626007080078
30,725,-26,562729.743,6814248.559,147.481002807617
30,725,-24,562731.527,6814247.655,147.397003173828
30,725,-22,562733.311,6814246.751,147.179992675781
30,725,-20,562735.095,6814245.847,147.093994140625
30,725,-18,562736.879,6814244.943,146.927001953125
30,725,-16,562738.663,6814244.039,146.822006225586
30,725,-14,562740.447,6814243.135,146.677993774414
30,725,-12,562742.231,6814242.231,146.567993164062
30,725,-10,562744.015,6814241.327,146.406005859375
30,725,-8,562745.799,6814240.423,146.326995849609
30,725,-6,562747.583,6814239.519,146.259994506836
30,725,-4,562749.367,6814238.615,146.225997924805
30,725,-2,562751.151,6814237.711,146.128997802734
30,725,0,562752.935,6814236.807,146.147003173828
30,725,2,562754.719,6814235.903,146.292007446289
30,725,4,562756.503,6814234.999,146.421997070312
30,725,6,562758.287,6814234.095,146.669998168945
30,725,8,562760.071,6814233.191,146.824005126953
30,725,10,562761.855,6814232.287,146.906005859375
30,725,12,562763.639,6814231.383,147.052993774414
30,725,14,562765.423,6814230.479,147.246994018555
30,725,16,562767.207,6814229.575,147.343994140625
30,725,18,562768.991,6814228.671,147.531005859375
30,725,20,562770.775,6814227.767,147.611999511719
30,725,22,562772.559,6814226.863,147.686004638672
30,725,24,562774.343,6814225.959,147.755004882812
30,725,26,562776.127,6814225.055,147.858993530273
30,725,28,562777.911,6814224.151,147.843994140625
30,725,30,562779.695,6814223.247,147.839996337891
30,725,32,562781.479,6814222.343,147.919006347656
30,725,34,562783.263,6814221.439,148.026000976562
30,725,36,562785.047,6814220.535,148.009994506836
30,725,38,562786.831,6814219.631,148.042999267578
30,725,40,562788.615,6814218.727,148.121002197266
30,725,42,562790.399,6814217.823,148.171005249023
30,725,44,562792.183,6814216.919,148.194000244141
30,725,46,562793.967,6814216.015,148.197998046875
30,725,48,562795.751,6814215.111,148.223007202148
30,725,50,562797.535,6814214.207,148.289993286133
30,725,52,562799.319,6814213.303,148.335998535156
30,725,54,562801.103,6814212.399,148.251007080078
30,725,56,562802.887,6814211.495,148.274002075195
30,725,58,562804.671,6814210.591,148.235992431641
30,725,60,562806.455,6814209.687,148.240005493164
30,725,62,562808.239,6814208.783,148.283004760742
30,725,64,562810.023,6814207.879,148.27799987793
30,725,66,562811.807,6814206.975,148.272994995117
30,725,68,562813.591,6814206.071,148.309005737305
30,725,70,562815.375,6814205.167,148.320999145508
30,725,72,562817.159,6814204.263,148.371994018555
30,725,74,562818.943,6814203.359,148.371002197266
30,725,76,562820.727,6814202.455,148.352005004883
30,725,78,562822.511,6814201.551,148.356994628906
30,725,80,562824.295,6814200.647,148.279998779297
30,725,82,562826.079,6814199.743,148.285003662109
30,725,84,562827.863,6814198.839,148.251007080078
30,725,86,562829.647,6814197.935,148.24299621582
30,725,88,562831.431,6814197.031,148.287002563477
30,725,90,562833.215,6814196.127,148.233001708984
30,725,92,562834.999,6814195.223,148.274002075195
30,725,94,562836.783,6814194.319,148.231002807617
30,725,96,562838.567,6814193.415,148.251007080078
30,725,98,562840.351,6814192.511,148.292007446289
30,725,100,562842.135,6814191.607,148.384002685547
29,700,-100,562668.651,6814305.653,148.013000488281
29,700,-98,562670.437,6814304.755,147.930999755859
29,700,-96,562672.223,6814303.857,147.914001464844
29,700,-94,562674.009,6814302.959,147.88200378418
29,700,-92,562675.795,6814302.061,147.837005615234
29,700,-90,562677.581,6814301.163,147.84700012207
29,700,-88,562679.367,6814300.265,147.82600402832
29,700,-86,562681.153,6814299.367,147.904998779297
29,700,-84,562682.939,6814298.469,147.957000732422
29,700,-82,562684.725,6814297.571,148.031997680664
29,700,-80,562686.511,6814296.673,147.988006591797
29,700,-78,562688.297,6814295.775,147.973999023438
29,700,-76,562690.083,6814294.877,147.944000244141
29,700,-74,562691.869,6814293.979,147.929000854492
29,700,-72,562693.655,6814293.081,147.921997070312
29,700,-70,562695.441,6814292.183,147.966995239258
29,700,-68,562697.227,6814291.285,147.904998779297
29,700,-66,562699.013,6814290.387,147.897003173828
29,700,-64,562700.799,6814289.489,147.88200378418
29,700,-62,562702.585,6814288.591,147.985000610352
29,700,-60,562704.371,6814287.693,147.973007202148
29,700,-58,562706.157,6814286.795,147.988006591797
29,700,-56,562707.943,6814285.897,148.003005981445
29,700,-54,562709.729,6814284.999,148.046997070312
29,700,-52,562711.515,6814284.101,148.070999145508
29,700,-50,562713.301,6814283.203,148.149993896484
29,700,-48,562715.087,6814282.305,148.322998046875
29,700,-46,562716.873,6814281.407,148.417999267578
29,700,-44,562718.659,6814280.509,148.45100402832
29,700,-42,562720.445,6814279.611,148.460006713867
29,700,-40,562722.231,6814278.713,148.462005615234
29,700,-38,562724.017,6814277.815,148.503005981445
29,700,-36,562725.803,6814276.917,148.475006103516
29,700,-34,562727.589,6814276.019,148.45100402832
29,700,-32,562729.375,6814275.121,148.425994873047
29,700,-30,562731.161,6814274.223,148.360000610352
29,700,-28,562732.947,6814273.325,148.22900390625
29,700,-26,562734.733,6814272.427,148.199005126953
29,700,-24,562736.519,6814271.529,148.074005126953
29,700,-22,562738.305,6814270.631,147.914001464844
29,700,-20,562740.091,6814269.733,147.701995849609
29,700,-18,562741.877,6814268.835,147.606002807617
29,700,-16,562743.663,6814267.937,147.514007568359
29,700,-14,562745.449,6814267.039,147.335006713867
29,700,-12,562747.235,6814266.141,147.113006591797
29,700,-10,562749.021,6814265.243,146.843994140625
29,700,-8,562750.807,6814264.345,146.789001464844
29,700,-6,562752.593,6814263.447,146.309005737305
29,700,-4,562754.379,6814262.549,146.214996337891
29,700,-2,562756.165,6814261.651,146.128005981445
29,700,0,562757.951,6814260.753,146.102996826172
29,700,2,562759.737,6814259.855,146.266006469727
29,700,4,562761.523,6814258.957,146.382995605469
29,700,6,562763.309,6814258.059,146.483993530273
29,700,8,562765.095,6814257.161,146.529006958008
29,700,10,562766.881,6814256.263,146.576995849609
29,700,12,562768.667,6814255.365,146.578002929688
29,700,14,562770.453,6814254.467,146.64599609375
29,700,16,562772.239,6814253.569,146.72200012207
29,700,18,562774.025,6814252.671,146.807006835938
29,700,20,562775.811,6814251.773,146.873992919922
29,700,22,562777.597,6814250.875,146.910003662109
29,700,24,562779.383,6814249.977,146.936004638672
29,700,26,562781.169,6814249.079,146.981002807617
29,700,28,562782.955,6814248.181,147.02799987793
29,700,30,562784.741,6814247.283,147.087997436523
29,700,32,562786.527,6814246.385,147.147994995117
29,700,34,562788.313,6814245.487,147.264007568359
29,700,36,562790.099,6814244.589,147.352996826172
29,700,38,562791.885,6814243.691,147.404006958008
29,700,40,562793.671,6814242.793,147.567001342773
29,700,42,562795.457,6814241.895,147.660003662109
29,700,44,562797.243,6814240.997,147.731994628906
29,700,46,562799.029,6814240.099,147.723007202148
29,700,48,562800.815,6814239.201,147.75
29,700,50,562802.601,6814238.303,147.809997558594
29,700,52,562804.387,6814237.405,148.013000488281
29,700,54,562806.173,6814236.507,148.057006835938
29,700,56,562807.959,6814235.609,148.055999755859
29,700,58,562809.745,6814234.711,148.154998779297
29,700,60,562811.531,6814233.813,148.216003417969
29,700,62,562813.317,6814232.915,148.384002685547
29,700,64,562815.103,6814232.017,148.311996459961
29,700,66,562816.889,6814231.119,148.294006347656
29,700,68,562818.675,6814230.221,148.352996826172
29,700,70,562820.461,6814229.323,148.430999755859
29,700,72,562822.247,6814228.425,148.445007324219
29,700,74,562824.033,6814227.527,148.434005737305
29,700,76,562825.819,6814226.629,148.423004150391
29,700,78,562827.605,6814225.731,148.505004882812
29,700,80,562829.391,6814224.833,148.496994018555
29,700,82,562831.177,6814223.935,148.468002319336
29,700,84,562832.963,6814223.037,148.455001831055
